"Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	Size	Exploration	seconds	AlgorithmType	Algorithm	AlgId	fileName"
"0	2	80	5	5	0	569	3477	1645	0.473109	0.002080	TS	SPY-method	8	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	0	381	2627	1497	0.569852	0.003049	TS	SPY-methodST	9	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	0	440	2884	1493	0.517684	0.004677	TS	SPYH-method	10	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	0	171	2327	1910	0.820799	0.071819	TS	S-method	11	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	1	9781	63976	14921	0.233228	0.024540	TS	SVS-method	0	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	1	8025	48050	10030	0.208741	0.010571	TS	W-method	1	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	1	8025	48050	10030	0.208741	0.010236	TS	W-methodST	2	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	1	4922	29480	6927	0.234973	0.008439	TS	Wp-method	3	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	1	4712	28225	6717	0.237981	0.008459	TS	Wp-methodST	4	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	1	5454	32674	7459	0.228285	0.006148	TS	HSI-method	5	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	1	1891	14965	7478	0.499699	0.005261	TS	HSI-methodST	6	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	1	2600	18904	7299	0.386109	0.009829	TS	H-method	7	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	1	2501	19372	8964	0.462730	0.010979	TS	SPY-method	8	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	1	1891	14965	7478	0.499699	0.005479	TS	SPY-methodST	9	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	1	1795	14451	7245	0.501349	0.059402	TS	SPYH-method	10	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	1	921	13409	10187	0.759714	0.585329	TS	S-method	11	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	2	48903	368773	74619	0.202344	0.104017	TS	SVS-method	0	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	2	40125	280375	50155	0.178885	0.050580	TS	W-method	1	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	2	40125	280375	50155	0.178885	0.046557	TS	W-methodST	2	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	2	24541	171482	34571	0.201601	0.032906	TS	Wp-method	3	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	2	23513	164303	33543	0.204153	0.030964	TS	Wp-methodST	4	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	2	27049	189042	37079	0.196142	0.031247	TS	HSI-method	5	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	2	9500	84535	37406	0.442491	0.018419	TS	HSI-methodST	6	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	2	10527	91562	36659	0.400374	0.049409	TS	H-method	7	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	2	11794	106649	46364	0.434735	0.104800	TS	SPY-method	8	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	2	9500	84535	37406	0.442491	0.018947	TS	SPY-methodST	9	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	2	9018	81725	36110	0.441848	0.930604	TS	SPYH-method	10	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	2	4740	76201	54828	0.719518	8.004273	TS	S-method	11	Mealy_R80_5_EWu91.fsm"
"0	2	80	5	5	0	2028	11361	3087	0.271719	0.010603	TS	SVS-method	0	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	0	1348	7114	2069	0.290835	0.003877	TS	W-method	1	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	0	1605	8406	2326	0.276707	0.004335	TS	W-methodST	2	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	0	1012	5113	1423	0.278310	0.004270	TS	Wp-method	3	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	0	944	4775	1355	0.283770	0.004376	TS	Wp-methodST	4	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	0	1112	5609	1523	0.271528	0.001760	TS	HSI-method	5	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	0	353	2594	1553	0.598689	0.003047	TS	HSI-methodST	6	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	0	625	3720	1534	0.412366	0.002789	TS	H-method	7	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	0	609	3708	1689	0.455502	0.002097	TS	SPY-method	8	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	0	353	2594	1553	0.598689	0.003065	TS	SPY-methodST	9	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	0	462	3071	1583	0.515467	0.005204	TS	SPYH-method	10	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	0	159	2321	1927	0.830246	0.072764	TS	S-method	11	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	1	10132	66764	15362	0.230094	0.024377	TS	SVS-method	0	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	1	6741	42303	10351	0.244687	0.009750	TS	W-method	1	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	1	8025	50055	11635	0.232444	0.010799	TS	W-methodST	2	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	1	5010	30314	7080	0.233555	0.008628	TS	Wp-method	3	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	1	4666	28224	6736	0.238662	0.008320	TS	Wp-methodST	4	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	1	5549	33577	7619	0.226911	0.006230	TS	HSI-method	5	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	1	1780	14803	7761	0.524286	0.005223	TS	HSI-methodST	6	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	1	2684	19614	7397	0.377129	0.010258	TS	H-method	7	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	1	2572	19834	8963	0.451901	0.011086	TS	SPY-method	8	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	1	1780	14803	7761	0.524286	0.005444	TS	SPY-methodST	9	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	1	1923	15612	7425	0.475596	0.053796	TS	SPYH-method	10	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	1	735	13309	10779	0.809903	0.648273	TS	S-method	11	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	2	50714	384875	76807	0.199563	0.104280	TS	SVS-method	0	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	2	33705	245220	51760	0.211076	0.046624	TS	W-method	1	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	2	40125	290400	58180	0.200344	0.048592	TS	W-methodST	2	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	2	25018	176372	35385	0.200627	0.035163	TS	Wp-method	3	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	2	23353	164697	33720	0.204740	0.031426	TS	Wp-methodST	4	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	2	27739	195535	38106	0.194881	0.032334	TS	HSI-method	5	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	2	8896	82891	38795	0.468024	0.017826	TS	HSI-methodST	6	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	2	10944	95502	37213	0.389657	0.051357	TS	H-method	7	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	2	11803	108624	47700	0.439129	0.111321	TS	SPY-method	8	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	2	8896	82891	38795	0.468024	0.019161	TS	SPY-methodST	9	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	2	9367	85966	36932	0.429612	0.946805	TS	SPYH-method	10	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	2	3896	75600	58301	0.771177	9.189933	TS	S-method	11	Mealy_R80_5_LPNbt.fsm"
"0	2	80	5	5	0	1794	9869	2786	0.282298	0.010272	TS	SVS-method	0	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	0	1605	8326	2326	0.279366	0.004221	TS	W-method	1	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	0	1284	6725	2005	0.298141	0.004054	TS	W-methodST	2	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	0	975	4859	1383	0.284626	0.004245	TS	Wp-method	3	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	0	971	4843	1379	0.284741	0.004452	TS	Wp-methodST	4	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	0	1077	5375	1485	0.276279	0.001737	TS	HSI-method	5	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	0	430	3009	1660	0.551678	0.003172	TS	HSI-methodST	6	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	0	614	3632	1507	0.414923	0.002781	TS	H-method	7	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	0	584	3528	1660	0.470522	0.002092	TS	SPY-method	8	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	0	430	3009	1660	0.551678	0.003215	TS	SPY-methodST	9	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	0	449	2936	1537	0.523501	0.005011	TS	SPYH-method	10	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	0	149	2517	2149	0.853794	0.082771	TS	S-method	11	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	1	8933	58149	13917	0.239333	0.023975	TS	SVS-method	0	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	1	8025	49655	11635	0.234317	0.011011	TS	W-method	1	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	1	6420	40045	10030	0.250468	0.009401	TS	W-methodST	2	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	1	4878	29210	6923	0.237008	0.008473	TS	Wp-method	3	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	1	4852	29068	6897	0.237271	0.008497	TS	Wp-methodST	4	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	1	5401	32377	7446	0.229978	0.006114	TS	HSI-method	5	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	1	2148	17279	8342	0.482783	0.005577	TS	HSI-methodST	6	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	1	2638	19089	7333	0.384148	0.010285	TS	H-method	7	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	1	2441	19065	8947	0.469289	0.010886	TS	SPY-method	8	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	1	2148	17279	8342	0.482783	0.005796	TS	SPY-methodST	9	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	1	1832	15040	7376	0.490426	0.055126	TS	SPYH-method	10	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	1	750	14220	11666	0.820394	0.712837	TS	S-method	11	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	2	44646	335303	69560	0.207454	0.100532	TS	SVS-method	0	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	2	40125	288400	58180	0.201734	0.052141	TS	W-method	1	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	2	32100	232325	50155	0.215883	0.040837	TS	W-methodST	2	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	2	24523	171511	34758	0.202658	0.033198	TS	Wp-method	3	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	2	24357	170356	34592	0.203057	0.031872	TS	Wp-methodST	4	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	2	27163	190021	37398	0.196810	0.031579	TS	HSI-method	5	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	2	10792	97495	41713	0.427848	0.019548	TS	HSI-methodST	6	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	2	10921	93685	36645	0.391151	0.051204	TS	H-method	7	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	2	11312	105304	47693	0.452908	0.109377	TS	SPY-method	8	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	2	10792	97495	41713	0.427848	0.020636	TS	SPY-methodST	9	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	2	9508	85984	36677	0.426556	0.961293	TS	SPYH-method	10	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	2	4165	81190	62531	0.770181	11.197354	TS	S-method	11	Mealy_R80_5_T29hx.fsm"
"0	2	80	5	5	0	1670	9213	2722	0.295452	0.010373	TS	SVS-method	0	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	0	1605	7885	2005	0.254280	0.003684	TS	W-method	1	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	0	1605	7885	2005	0.254280	0.003848	TS	W-methodST	2	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	0	967	4756	1367	0.287426	0.004190	TS	Wp-method	3	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	0	962	4730	1362	0.287949	0.004463	TS	Wp-methodST	4	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	0	1090	5358	1490	0.278089	0.001741	TS	HSI-method	5	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	0	364	2588	1535	0.593122	0.003011	TS	HSI-methodST	6	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	0	634	3723	1497	0.402095	0.002724	TS	H-method	7	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	0	574	3460	1665	0.481214	0.002061	TS	SPY-method	8	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	0	364	2588	1535	0.593122	0.003017	TS	SPY-methodST	9	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	0	432	2837	1515	0.534015	0.004696	TS	SPYH-method	10	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	0	189	2306	1840	0.797918	0.073913	TS	S-method	11	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	1	8429	54859	13709	0.249895	0.023892	TS	SVS-method	0	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	1	8025	47450	10030	0.211380	0.010114	TS	W-method	1	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	1	8025	47450	10030	0.211380	0.009935	TS	W-methodST	2	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	1	4842	28624	6847	0.239205	0.008225	TS	Wp-method	3	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	1	4825	28521	6830	0.239473	0.008348	TS	Wp-methodST	4	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	1	5465	32300	7470	0.231269	0.006072	TS	HSI-method	5	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	1	1831	14841	7728	0.520720	0.005147	TS	HSI-methodST	6	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	1	2508	18087	7237	0.400122	0.009904	TS	H-method	7	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	1	2557	19296	8867	0.459525	0.010788	TS	SPY-method	8	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	1	1831	14841	7728	0.520720	0.005388	TS	SPY-methodST	9	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	1	1854	14996	7395	0.493132	0.056736	TS	SPYH-method	10	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	1	991	13244	9837	0.742751	0.544753	TS	S-method	11	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	2	42135	316387	68623	0.216896	0.099887	TS	SVS-method	0	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	2	40125	277375	50155	0.180820	0.048927	TS	W-method	1	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	2	40125	277375	50155	0.180820	0.046261	TS	W-methodST	2	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	2	24184	167177	34214	0.204657	0.033011	TS	Wp-method	3	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	2	24087	166505	34117	0.204901	0.031165	TS	Wp-methodST	4	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	2	27281	188625	37311	0.197805	0.031382	TS	HSI-method	5	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	2	9149	83288	38608	0.463548	0.017363	TS	HSI-methodST	6	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	2	10228	87755	36264	0.413241	0.048528	TS	H-method	7	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	2	11761	106257	47107	0.443331	0.106054	TS	SPY-method	8	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	2	9149	83288	38608	0.463548	0.019071	TS	SPY-methodST	9	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	2	9445	85701	37040	0.432200	0.923839	TS	SPYH-method	10	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	2	5126	74790	51898	0.693916	7.773982	TS	S-method	11	Mealy_R80_5_p65uR.fsm"
"0	2	80	5	5	0	1838	10418	2826	0.271261	0.010420	TS	SVS-method	0	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	0	1605	8586	2326	0.270906	0.004272	TS	W-method	1	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	0	1605	8586	2326	0.270906	0.004440	TS	W-methodST	2	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	0	1019	5260	1427	0.271293	0.004317	TS	Wp-method	3	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	0	1019	5260	1427	0.271293	0.004508	TS	Wp-methodST	4	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	0	1133	5846	1541	0.263599	0.001829	TS	HSI-method	5	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	0	399	2758	1501	0.544235	0.003012	TS	HSI-methodST	6	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	0	579	3628	1526	0.420617	0.002767	TS	H-method	7	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	0	639	3919	1699	0.433529	0.002103	TS	SPY-method	8	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	0	399	2758	1501	0.544235	0.003114	TS	SPY-methodST	9	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	0	452	3048	1541	0.505577	0.004844	TS	SPYH-method	10	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	0	202	2376	1844	0.776094	0.070889	TS	S-method	11	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	1	9228	61513	14217	0.231122	0.024003	TS	SVS-method	0	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	1	8025	50955	11635	0.228339	0.011232	TS	W-method	1	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	1	8025	50955	11635	0.228339	0.011072	TS	W-methodST	2	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	1	5117	31513	7163	0.227303	0.008869	TS	Wp-method	3	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	1	5117	31513	7163	0.227303	0.008803	TS	Wp-methodST	4	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	1	5625	34644	7671	0.221424	0.006424	TS	HSI-method	5	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	1	1976	15642	7453	0.476474	0.005322	TS	HSI-methodST	6	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	1	2523	18923	7386	0.390319	0.010241	TS	H-method	7	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	1	2759	21209	9059	0.427130	0.011209	TS	SPY-method	8	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	1	1976	15642	7453	0.476474	0.005553	TS	SPY-methodST	9	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	1	1863	15293	7349	0.480547	0.055693	TS	SPYH-method	10	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	1	915	13413	10204	0.760754	0.560068	TS	S-method	11	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	2	46105	353382	71073	0.201122	0.102728	TS	SVS-method	0	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	2	40125	294900	58180	0.197287	0.055242	TS	W-method	1	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	2	40125	294900	58180	0.197287	0.049913	TS	W-methodST	2	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	2	25520	182635	35736	0.195669	0.035899	TS	Wp-method	3	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	2	25520	182635	35736	0.195669	0.033749	TS	Wp-methodST	4	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	2	28188	201685	38404	0.190416	0.033458	TS	HSI-method	5	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	2	9964	88765	37483	0.422272	0.018515	TS	HSI-methodST	6	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	2	10906	96966	37297	0.384640	0.051403	TS	H-method	7	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	2	12935	116738	47742	0.408967	0.114017	TS	SPY-method	8	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	2	9964	88765	37483	0.422272	0.019562	TS	SPY-methodST	9	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	2	9282	85968	36740	0.427368	0.956888	TS	SPYH-method	10	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	2	4652	76114	54908	0.721392	7.615130	TS	S-method	11	Mealy_R80_5_GJ5Vd.fsm"
"0	2	80	5	5	0	1919	10495	2865	0.272987	0.010389	TS	SVS-method	0	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	0	1667	8894	2388	0.268496	0.005058	TS	W-method	1	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	0	1667	8894	2388	0.268496	0.004845	TS	W-methodST	2	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	0	1006	5011	1431	0.285572	0.004398	TS	Wp-method	3	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	0	961	4783	1386	0.289776	0.004426	TS	Wp-methodST	4	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	0	1097	5462	1522	0.278653	0.001788	TS	HSI-method	5	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	0	417	2824	1565	0.554178	0.003119	TS	HSI-methodST	6	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	0	609	3564	1507	0.422840	0.002615	TS	H-method	7	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	0	589	3540	1690	0.477401	0.002127	TS	SPY-method	8	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	0	417	2824	1565	0.554178	0.003094	TS	SPY-methodST	9	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	0	482	3109	1580	0.508202	0.004909	TS	SPYH-method	10	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	0	180	2415	1974	0.817391	0.073700	TS	S-method	11	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	1	9633	62369	14401	0.230900	0.023635	TS	SVS-method	0	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	1	8346	52870	11956	0.226140	0.011701	TS	W-method	1	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	1	8346	52870	11956	0.226140	0.011603	TS	W-methodST	2	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	1	5044	30136	7168	0.237855	0.008865	TS	Wp-method	3	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	1	4837	28941	6961	0.240524	0.008559	TS	Wp-methodST	4	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	1	5459	32586	7583	0.232707	0.006196	TS	HSI-method	5	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	1	2051	15924	7748	0.486561	0.005559	TS	HSI-methodST	6	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	1	2640	19052	7525	0.394972	0.009941	TS	H-method	7	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	1	2516	19119	8939	0.467545	0.011152	TS	SPY-method	8	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	1	2051	15924	7748	0.486561	0.005861	TS	SPY-methodST	9	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	1	2002	15849	7436	0.469178	0.054931	TS	SPYH-method	10	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	1	856	13836	10917	0.789029	0.656225	TS	S-method	11	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	2	48189	360030	71925	0.199775	0.101472	TS	SVS-method	0	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	2	41730	306080	59785	0.195325	0.055390	TS	W-method	1	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	2	41730	306080	59785	0.195325	0.051197	TS	W-methodST	2	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	2	25291	176293	35894	0.203604	0.035550	TS	Wp-method	3	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	2	24124	168219	34727	0.206439	0.032226	TS	Wp-methodST	4	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	2	27388	190839	37991	0.199074	0.031151	TS	HSI-method	5	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	2	10347	90461	38866	0.429644	0.018663	TS	HSI-methodST	6	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	2	12105	102589	37886	0.369299	0.048099	TS	H-method	7	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	2	11672	106038	47822	0.450989	0.114200	TS	SPY-method	8	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	2	10347	90461	38866	0.429644	0.020115	TS	SPY-methodST	9	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	2	10179	90385	36963	0.408951	0.970686	TS	SPYH-method	10	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	2	4556	79181	58881	0.743625	9.542064	TS	S-method	11	Mealy_R80_5_UoSrP.fsm"
"0	2	80	5	5	0	1504	8458	2456	0.290376	0.010122	TS	SVS-method	0	Mealy_R80_5_TfG4Z.fsm"
"0	2	80	5	5	0	1024	6174	2066	0.334629	0.004439	TS	W-method	1	Mealy_R80_5_TfG4Z.fsm"
"0	2	80	5	5	0	1345	7486	2066	0.275982	0.004450	TS	W-methodST	2	Mealy_R80_5_TfG4Z.fsm"
"0	2	80	5	5	0	988	5064	1417	0.279818	0.004322	TS	Wp-method	3	Mealy_R80_5_TfG4Z.fsm"
"0	2	80	5	5	0	937	4792	1366	0.285058	0.004422	TS	Wp-methodST	4	Mealy_R80_5_TfG4Z.fsm"
"0	2	80	5	5	0	1100	5624	1529	0.271871	0.001817	TS	HSI-method	5	Mealy_R80_5_TfG4Z.fsm"
"0	2	80	5	5	0	402	2803	1547	0.551909	0.003020	TS	HSI-methodST	6	Mealy_R80_5_TfG4Z.fsm"
"0	2	80	5	5	0	576	3587	1559	0.434625	0.002770	TS	H-method	7	Mealy_R80_5_TfG4Z.fsm"
"0	2	80	5	5	0	630	3830	1687	0.440470	0.002134	TS	SPY-method	8	Mealy_R80_5_TfG4Z.fsm"
"0	2	80	5	5	0	402	2803	1547	0.551909	0.003084	TS	SPY-methodST	9	Mealy_R80_5_TfG4Z.fsm"
